scientific_name,title,author,license,original_url,card_url
Thrinax radiata,Thrinax radiata (green thatch palm) 6,James St. John,CC BY 2.0,https://www.flickr.com/photos/47445767@N05/51179295277,https://live.staticflickr.com/65535/51179295277_9ac300ef11_z.jpg
Thuja occidentalis,"Thuja occidentalis 'Hetz Midget', 2016",F. D. Richards,CC BY-SA 2.0,https://www.flickr.com/photos/50697352@N00/26070705901,https://live.staticflickr.com/1444/26070705901_5e983816a9_z.jpg
Thuja plicata,Thuja plicata 'Zebrina' - Art Week Gallery Theme :  Shades Of Green,Daniel Arrhakis - Visual Arts,CC BY-NC 2.0,https://www.flickr.com/photos/95314425@N07/41646358204,https://live.staticflickr.com/1722/41646358204_830686a11a_z.jpg
Thymophylla tenuiloba,金毛菊 Thymophylla tenuiloba   [香港花展 Hong Kong Flower Show],阿橋花譜 KHQ Flower Guide,CC BY-SA 2.0,https://www.flickr.com/photos/52582306@N03/33792208276,https://live.staticflickr.com/2888/33792208276_f5438a0ba5_z.jpg
Tiarella cordifolia,Tiarella cordifolia,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/24736629957,https://live.staticflickr.com/4706/24736629957_375f3b4cc0_z.jpg
Tiarella trifoliata,J20160729-0049—Tiarella trifoliata var unifoliata—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/28919827565,https://live.staticflickr.com/8473/28919827565_f22ac8afcb_z.jpg
Tiarella unifoliata,J20160729-0049—Tiarella trifoliata var unifoliata—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/28919827565,https://live.staticflickr.com/8473/28919827565_f22ac8afcb_z.jpg
Tiarella wherryi,Tiarella Wherry`ego Tiarella wherryi flowers,Babij,CC BY-SA 2.0,https://www.flickr.com/photos/61218143@N04/16989206137,https://live.staticflickr.com/7688/16989206137_1782892a2f_z.jpg
Tidestromia oblongifolia,Tidestromia oblongifolia floral and foliage detail,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/25639146352,https://live.staticflickr.com/1496/25639146352_fc28b7b7af_z.jpg
Tilia americana,"Tilia americana 2 American Basswood, GFG, Howard County, Md, Helen Lowe Metzman_2018-06-20-23.05.02 ZS PMax UDR",Sam Droege,Public Domain Mark 1.0,https://www.flickr.com/photos/54563451@N08/49771263127,https://live.staticflickr.com/65535/49771263127_c62fb008b8_z.jpg
Tillandsia fasciculata,"Wild pine, Tillandsia fasciculata",BigCypressNPS,Public Domain Mark 1.0,https://www.flickr.com/photos/72362382@N04/16489512437,https://live.staticflickr.com/8670/16489512437_6c2eeb1b79_z.jpg
Tillandsia usneoides,Spanish moss   (2012),nousku,CC BY-NC 2.0,https://www.flickr.com/photos/85352038@N00/52515546611,https://live.staticflickr.com/65535/52515546611_34593b52ac_z.jpg
Tolmiea menziesii,Piggyback Plant (Tolmiea menziesii),brewbooks,CC BY-SA 2.0,https://www.flickr.com/photos/93452909@N00/17803578490,https://live.staticflickr.com/8797/17803578490_72ebb6e54f_z.jpg
Toxicodendron diversilobum,Poison Oak (Toxicodendron diversilobum),jkirkhart35,CC BY 2.0,https://www.flickr.com/photos/33466410@N00/22099791094,https://live.staticflickr.com/5705/22099791094_72dbe3f78f_z.jpg
Tradescantia gigantea,Tradescantia gigantea spiderwort #plantsinmyyard,Dane Larsen,CC BY-NC 2.0,https://www.flickr.com/photos/26801363@N00/16413008733,https://live.staticflickr.com/8742/16413008733_49e3032d32_z.jpg
Tradescantia occidentalis,Prairie Spiderwort,M.P.N.texan,CC BY-NC 2.0,https://www.flickr.com/photos/8113246@N02/52825064692,https://live.staticflickr.com/65535/52825064692_9188f307c9_z.jpg
Tradescantia ohiensis,Bluejacket aka Ohio Spiderwort (Tradescantia ohiensis),marknenadov,CC BY 2.0,https://www.flickr.com/photos/34157166@N08/34334657424,https://live.staticflickr.com/4271/34334657424_885d6e36c9_z.jpg
Tradescantia virginiana,Virginia Spiderwort,pecooper98362,CC BY-NC 2.0,https://www.flickr.com/photos/29261037@N02/32915263687,https://live.staticflickr.com/65535/32915263687_b6c151fd87_z.jpg
Triadenum virginicum,At the east end of Rock Lake: Marsh St. Johnswort (Triadenum virginicum / Hypericum virginicum),Steve Guttman NYC,CC BY-NC-ND 2.0,https://www.flickr.com/photos/24013640@N02/19876018814,https://live.staticflickr.com/439/19876018814_42fb191c9c_z.jpg
Trichostema lanatum,Trichostema lanatum,campsjc,CC BY-SA 2.0,https://www.flickr.com/photos/24284031@N00/17078567587,https://live.staticflickr.com/8700/17078567587_bc2f9a6c22_z.jpg
Trifolium wormskioldii,J20170615-0059—Trifolium wormskioldii—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/35407197382,https://live.staticflickr.com/4216/35407197382_2777052c50_z.jpg
Trillium catesbaei,Trillium catesbaei,Scott Zona,CC BY-NC 2.0,https://www.flickr.com/photos/12017190@N06/51170869948,https://live.staticflickr.com/65535/51170869948_13a677b6bd_z.jpg
Trillium cernuum,Nodding Trillium - Trillium cernuum,crookrw,CC BY-NC-SA 2.0,https://www.flickr.com/photos/10203691@N08/51258087643,https://live.staticflickr.com/65535/51258087643_89609241a8_z.jpg
Trillium cuneatum,Little Sweet Betsy in bloom!,Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/52739156335,https://live.staticflickr.com/65535/52739156335_45836c8e80_z.jpg
Trillium erectum,Red Trillium,Melinda Young Stuart,CC BY-NC-ND 2.0,https://www.flickr.com/photos/92033577@N00/51123279171,https://live.staticflickr.com/65535/51123279171_33c919ee56_z.jpg
Trillium gracile,Trillium gracile,sonnia hill,CC BY 2.0,https://www.flickr.com/photos/18453498@N07/52032665285,https://live.staticflickr.com/65535/52032665285_f05086fb87_z.jpg
Trillium grandiflorum,White Trillium,Duncan Rawlinson - Duncan.co,CC BY-NC 2.0,https://www.flickr.com/photos/44124400268@N01/50046772056,https://live.staticflickr.com/65535/50046772056_f312a5981e_z.jpg
Trillium luteum,bga trillium luteum,zen,CC BY-NC-SA 2.0,https://www.flickr.com/photos/54289096@N00/15617880694,https://live.staticflickr.com/8659/15617880694_304e17440d_z.jpg
Trillium ovatum,Smilacina racemosa (Maianthemum racemosum),wallygrom,CC BY-SA 2.0,https://www.flickr.com/photos/33037982@N04/17176991377,https://live.staticflickr.com/7714/17176991377_464acbc0c7_z.jpg
Trillium recurvatum,"Trillium recurvatum 2, Prairie Trillium, Howard County, Md, Helen Lowe Metzman_2019-10-23-10.38.50 ZS PMax UDR",Sam Droege,Public Domain Mark 1.0,https://www.flickr.com/photos/54563451@N08/49652609973,https://live.staticflickr.com/65535/49652609973_4d2d9eda8f_z.jpg
Triteleia grandiflora,Large Flower Triplet Lily - Triteleia grandiflora,crookrw,CC BY-NC-ND 2.0,https://www.flickr.com/photos/10203691@N08/35136348342,https://live.staticflickr.com/4235/35136348342_3ca648db81_z.jpg
Triteleia ixioides,"pretty face, Triteleia ixioides subsp. anilina",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/49359580488,https://live.staticflickr.com/65535/49359580488_3d441ba811_z.jpg
Triteleia laxa,Triteleia laxa,--Tico--,CC BY-NC-ND 2.0,https://www.flickr.com/photos/84474308@N00/37413656765,https://live.staticflickr.com/4483/37413656765_198a61dd2f_z.jpg
Trollius laxus,Trollius albiflorus - American globeflower,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/48316977836,https://live.staticflickr.com/65535/48316977836_0ddbb944a9_z.jpg
Tsuga canadensis,"Tsuga canadensis 'Woodrose', 2019 photo",F. D. Richards,CC BY-SA 2.0,https://www.flickr.com/photos/50697352@N00/46918817221,https://live.staticflickr.com/4913/46918817221_f6efbcfc15_z.jpg
Tsuga heterophylla,Tsuga heterophylla (Western Hemlock) on redwood - north of Big Tree (2),Redwood National and State Parks,Public Domain Mark 1.0,https://www.flickr.com/photos/133410870@N05/36652677170,https://live.staticflickr.com/4429/36652677170_82197076e0_z.jpg
Typha angustifolia,Typha angustifolia,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/34909381904,https://live.staticflickr.com/4208/34909381904_1542855d87_z.jpg
Typha domingensis,"southern cattail, Typha domingensis",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/38565688400,https://live.staticflickr.com/4649/38565688400_8c7c7e38cb_z.jpg
Typha latifolia,Monarch on Marsh Milkweed,Tony Frates,CC BY-NC-SA 2.0,https://www.flickr.com/photos/54551481@N08/53072136916,https://live.staticflickr.com/65535/53072136916_04e92140f5_z.jpg
Ulmus americana,"160706 061 Wave Hill - Nyssa sylvatica 'Pendula' Weeping Tupelo, Acer saccharum Sugar Maple, Ulmus americana American Elm",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/28160625011,https://live.staticflickr.com/7291/28160625011_9d8032309a_z.jpg
Ulmus crassifolia,Trees - Cedar Elm by Brenda Loveless,U.S. Fish & Wildlife Service Southwest Region,Public Domain Mark 1.0,https://www.flickr.com/photos/51896441@N04/43504092672,https://live.staticflickr.com/1786/43504092672_302c4e90d5_z.jpg
Umbellularia californica,California bay laurel (Umbellularia californica),sarahstierch,CC BY 2.0,https://www.flickr.com/photos/7633518@N08/52620191836,https://live.staticflickr.com/65535/52620191836_86d49638e6_z.jpg
Urtica dioica,urtica dioica,diadà,CC BY-NC-ND 2.0,https://www.flickr.com/photos/8766937@N07/49725879523,https://live.staticflickr.com/65535/49725879523_53f2e08a3e_z.jpg
Uvularia grandiflora,"ouryard, uvularia grandiflora, jdy137 XX201405177558.jpg",rachelgreenbelt,CC BY-NC-SA 2.0,https://www.flickr.com/photos/26473943@N05/19927528545,https://live.staticflickr.com/348/19927528545_3c5fdb4ef8_z.jpg
Uvularia perfoliata,Perfoliate Bellwort,philipbouchard,CC BY-NC-ND 2.0,https://www.flickr.com/photos/62003631@N00/52087721729,https://live.staticflickr.com/65535/52087721729_eeb1878820_z.jpg
Uvularia sessilifolia,Uvularia sessilifolia colony,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/33888683900,https://live.staticflickr.com/4162/33888683900_0d889e0dd0_z.jpg
Vaccinium angustifolium,Wild Blueberry (Vaccinium angustifolium),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/26104649805,https://live.staticflickr.com/1537/26104649805_4227eb2bd6_z.jpg
Vaccinium arboreum,Sparkleberry (Vaccinium arboreum),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/30679810404,https://live.staticflickr.com/5542/30679810404_422c37f8eb_z.jpg
Vaccinium caespitosum,Vaccinium caespitosum / Sierra bilberry,dougsmi,CC BY-NC 2.0,https://www.flickr.com/photos/13789504@N03/28730136705,https://live.staticflickr.com/8562/28730136705_49275dda31_z.jpg
Vaccinium calycinum,Vaccinium calycinum,D.Eickhoff,CC BY-NC-SA 2.0,https://www.flickr.com/photos/50823119@N08/27481178933,https://live.staticflickr.com/7297/27481178933_60441060df_z.jpg
Vaccinium corymbosum,Highbush Blueberry Flowers,homeredwardprice,CC BY 2.0,https://www.flickr.com/photos/28340342@N08/33517635096,https://live.staticflickr.com/3727/33517635096_dc591650fa_z.jpg
Vaccinium darrowii,Darrow's Blueberry (Vaccinium darrowii),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/51810889215,https://live.staticflickr.com/65535/51810889215_eeba56205f_z.jpg
Vaccinium deliciosum,Vaccinium deliciosum - Blueleaf Huckleberry (2),A_Nautilus,CC BY-NC-SA 2.0,https://www.flickr.com/photos/133763078@N04/20529685286,https://live.staticflickr.com/5746/20529685286_22f0e0b63b_z.jpg
Vaccinium membranaceum,Huckleberry (Vaccinium membranaceum),GlacierNPS,Public Domain Mark 1.0,https://www.flickr.com/photos/43288043@N04/43741431161,https://live.staticflickr.com/850/43741431161_191e3face1_z.jpg
Vaccinium myrtilloides,Vaccinium myrtilloides stem and foliage detail,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/53101615410,https://live.staticflickr.com/65535/53101615410_525d4ba015_z.jpg
Vaccinium myrtillus,Vaccinium Myrtillus Bloom 2015 / Heidelbeeren Blüte 2015,bernhard.friess,CC BY-ND 2.0,https://www.flickr.com/photos/77031060@N08/17172561717,https://live.staticflickr.com/7713/17172561717_45c8899eac_z.jpg
Vaccinium ovalifolium,Ericaceae: Vaccinium ovalifolium (Oval-leaf Blueberry),Kristof Zyskowski & Yulia Bereshpolova,CC BY 2.0,https://www.flickr.com/photos/40621085@N08/49181335067,https://live.staticflickr.com/65535/49181335067_d94fbc7018_z.jpg
Vaccinium ovatum,J20161219-0027—Vaccinium ovatum—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/31379669350,https://live.staticflickr.com/758/31379669350_3b08b96c38_z.jpg
Vaccinium pallidum,Blue Ridge Blueberry Vaccinium pallidum,Paul and Jill,CC BY 2.0,https://www.flickr.com/photos/39136124@N00/50160354927,https://live.staticflickr.com/65535/50160354927_a2f22e6125_z.jpg
Vaccinium parvifolium,Red huckleberry,CAJC: in the PNW,CC BY-SA 2.0,https://www.flickr.com/photos/88913562@N00/50131952057,https://live.staticflickr.com/65535/50131952057_df495cc299_z.jpg
Vaccinium reticulatum,starr-030721-0130-Vaccinium_reticulatum-leaves-Kalahaku_HNP-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/24529328092,https://live.staticflickr.com/1574/24529328092_fcf218174d_z.jpg
Vaccinium uliginosum,Vaccinium uliginosum,assanarin,Public Domain Mark 1.0,https://www.flickr.com/photos/138563723@N08/35579595013,https://live.staticflickr.com/4402/35579595013_2bc77830db_z.jpg
Vaccinium vitis-idaea,Lingonberry flowers,Belarusian Backwoods,CC BY-NC-SA 2.0,https://www.flickr.com/photos/187082667@N07/51788315663,https://live.staticflickr.com/65535/51788315663_46131b0a8b_z.jpg
Valeriana edulis,Valeriana edulis,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/29176880036,https://live.staticflickr.com/8254/29176880036_171edb161b_z.jpg
Valeriana sitchensis,Sitka Valerian,Mount Rainier NPS,CC BY 2.0,https://www.flickr.com/photos/78037339@N03/19158399403,https://live.staticflickr.com/3774/19158399403_0df9d8942e_z.jpg
Vancouveria hexandra,Vancouveria hexandra -Northern Inside-Out Flower,niiicedave,CC BY-SA 2.0,https://www.flickr.com/photos/33671002@N00/50046969043,https://live.staticflickr.com/65535/50046969043_c3c09ee0ac_z.jpg
Veratrum californicum,Corn Lily Veratrum californicum,Paul and Jill,CC BY 2.0,https://www.flickr.com/photos/39136124@N00/52339101421,https://live.staticflickr.com/65535/52339101421_dbaed7fccf_z.jpg
Veratrum viride,Veratrum parviflorum,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/49057986952,https://live.staticflickr.com/65535/49057986952_fe040091b1_z.jpg
Verbena bipinnatifida,Glandularia bipinnatifida - Dakota mock vervain,Patrick Dockens,CC BY-NC-ND 2.0,https://www.flickr.com/photos/15174578@N00/16825302532,https://live.staticflickr.com/8593/16825302532_5bf9cb9cb0_z.jpg
Verbena canadensis,Verbena canadensis 'Homestead Purple' 01,Scott Zona,CC BY-NC 2.0,https://www.flickr.com/photos/12017190@N06/51188683090,https://live.staticflickr.com/65535/51188683090_6423bdfddf_z.jpg
Verbena canescens,2017 Anza-Borrego Wildflowers and an Epic Sunset at Henderson Canyon,slworking2,CC BY-NC-SA 2.0,https://www.flickr.com/photos/18548283@N00/32672363603,https://live.staticflickr.com/3803/32672363603_4918c0a4f8_z.jpg
Verbena gooddingii,Verbena gooddingii,Dick Culbert,CC BY 2.0,https://www.flickr.com/photos/92252798@N07/26846017592,https://live.staticflickr.com/7529/26846017592_508c9dea34_z.jpg
Verbena hastata,"Verbena hastata, Blue Vervain, Howard County, MD, Helen Lowe Metzman_2017-08-07-19.30",Sam Droege,Public Domain Mark 1.0,https://www.flickr.com/photos/54563451@N08/36766892515,https://live.staticflickr.com/4432/36766892515_c34e9a4aec_z.jpg
Verbena lasiostachys,Verbena lasiostachys looking pretty,CountryMouse13,CC BY 2.0,https://www.flickr.com/photos/20456595@N04/51272374007,https://live.staticflickr.com/65535/51272374007_8700484bd9_z.jpg
Verbena stricta,Hoary Vervain - Verbena stricta,Mississippi WMO,CC BY-NC 2.0,https://www.flickr.com/photos/134605195@N07/27858207642,https://live.staticflickr.com/7651/27858207642_d53932348e_z.jpg
Verbesina alternifolia,Wingstem,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/48932431343,https://live.staticflickr.com/65535/48932431343_7231c9fce9_z.jpg
Verbesina occidentalis,Yellow Crownbeard,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/50449062022,https://live.staticflickr.com/65535/50449062022_a0eb3b36c6_z.jpg
Verbesina virginica,Apis mellifera on Verbesina virginica - Oklahoma,Thomas Shahan 3,CC BY 2.0,https://www.flickr.com/photos/49580580@N02/52371447277,https://live.staticflickr.com/65535/52371447277_92dfc8a982_z.jpg
Vernonia altissima,August Color in the Wild--Ironweed,Melinda Young Stuart,CC BY-NC-ND 2.0,https://www.flickr.com/photos/92033577@N00/20980387936,https://live.staticflickr.com/719/20980387936_e0e25bfa1c_z.jpg
Vernonia baldwinii,Baldwin's Ironweed,nickavarvel,CC BY 2.0,https://www.flickr.com/photos/156513724@N05/37314935524,https://live.staticflickr.com/4470/37314935524_328c6f7769_z.jpg
Vernonia fasciculata,Prairie Ironweed,Daniel Mullen,CC BY-NC-ND 2.0,https://www.flickr.com/photos/8583446@N05/16258670237,https://live.staticflickr.com/7382/16258670237_056a4ceb8f_z.jpg
Vernonia gigantea,Giant Ironweed,eleanord43,CC BY-NC 2.0,https://www.flickr.com/photos/35626889@N07/27286753294,https://live.staticflickr.com/7262/27286753294_453fa0b49d_z.jpg
Vernonia glauca,Vernonia glauca floral detail,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/29355469897,https://live.staticflickr.com/1879/29355469897_33b69ec0f4_z.jpg
Vernonia missurica,"Tiger Swallowtail, male. On Missouri Ironweed, Vernonia missurica",Ranger Robb,CC BY-NC-SA 2.0,https://www.flickr.com/photos/39422575@N02/36280062390,https://live.staticflickr.com/4408/36280062390_9e8b5fa6d9_z.jpg
Vernonia noveboracensis,September ironweed (02),Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/51483439126,https://live.staticflickr.com/65535/51483439126_1aa9a388ef_z.jpg
Veronica americana,Veronica americana - American speedwell,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52369809002,https://live.staticflickr.com/65535/52369809002_775275f8bd_z.jpg
Veronicastrum virginicum,"Veronicastrum virginicum, Culver's Root, GFG, Howard County, Md, Helen Lowe Metzman_2018-07-17-20.20.51 ZS PMax UDR",Sam Droege,Public Domain Mark 1.0,https://www.flickr.com/photos/54563451@N08/48384178486,https://live.staticflickr.com/65535/48384178486_bc09b3c2b7_z.jpg
Viburnum acerifolium,Mapleleaf Viburnum,Anita363,CC BY-NC 2.0,https://www.flickr.com/photos/61897811@N00/15754803924,https://live.staticflickr.com/8618/15754803924_9926265edd_z.jpg
Viburnum dentatum,"Viburnum dentatum 'Ralph Senior', 2018 photo",F. D. Richards,CC BY-SA 2.0,https://www.flickr.com/photos/50697352@N00/41643738445,https://live.staticflickr.com/1724/41643738445_2b18012c15_z.jpg
Viburnum edule,High-bush Cranberry [Viburnum edule],MikoFox,CC BY-NC-SA 2.0,https://www.flickr.com/photos/28648755@N07/51735652415,https://live.staticflickr.com/65535/51735652415_1b2d02cc85_z.jpg
